Dataset,Category,Image_Name,Object,BBox_Width,BBox_Height,Image_Width,Image_Height
AIR-SARShip-2.0,ship,238.tiff,238_ship_1,106,66,1000,1000
AIR-SARShip-2.0,ship,238.tiff,238_ship_2,208,64,1000,1000
AIR-SARShip-2.0,ship,238.tiff,238_ship_3,145,74,1000,1000
AIR-SARShip-2.0,ship,238.tiff,238_ship_4,151,102,1000,1000
AIR-SARShip-2.0,ship,238.tiff,238_ship_5,130,60,1000,1000
AIR-SARShip-2.0,ship,239.tiff,239_ship_1,133,289,1000,1000
AIR-SARShip-2.0,ship,239.tiff,239_ship_2,45,105,1000,1000
AIR-SARShip-2.0,ship,24.tiff,24_ship_1,117,96,1000,1000
AIR-SARShip-2.0,ship,24.tiff,24_ship_2,113,99,1000,1000
AIR-SARShip-2.0,ship,24.tiff,24_ship_3,51,117,1000,1000
AIR-SARShip-2.0,ship,24.tiff,24_ship_4,66,104,1000,1000
AIR-SARShip-2.0,ship,24.tiff,24_ship_5,62,103,1000,1000
AIR-SARShip-2.0,ship,24.tiff,24_ship_6,43,143,1000,1000
AIR-SARShip-2.0,ship,24.tiff,24_ship_7,46,158,1000,1000
AIR-SARShip-2.0,ship,24.tiff,24_ship_8,115,82,1000,1000
AIR-SARShip-2.0,ship,240.tiff,240_ship_1,107,73,1000,1000
AIR-SARShip-2.0,ship,240.tiff,240_ship_2,105,72,1000,1000
AIR-SARShip-2.0,ship,240.tiff,240_ship_3,122,64,1000,1000
AIR-SARShip-2.0,ship,240.tiff,240_ship_4,153,85,1000,1000
AIR-SARShip-2.0,ship,240.tiff,240_ship_5,122,80,1000,1000
AIR-SARShip-2.0,ship,241.tiff,241_ship_1,146,57,1000,1000
AIR-SARShip-2.0,ship,241.tiff,241_ship_2,102,74,1000,1000
AIR-SARShip-2.0,ship,241.tiff,241_ship_3,107,73,1000,1000
AIR-SARShip-2.0,ship,241.tiff,241_ship_4,105,72,1000,1000
AIR-SARShip-2.0,ship,241.tiff,241_ship_5,122,64,1000,1000
AIR-SARShip-2.0,ship,241.tiff,241_ship_6,153,46,1000,1000
AIR-SARShip-2.0,ship,242.tiff,242_ship_1,123,58,1000,1000
AIR-SARShip-2.0,ship,242.tiff,242_ship_2,114,55,1000,1000
AIR-SARShip-2.0,ship,242.tiff,242_ship_3,163,72,1000,1000
AIR-SARShip-2.0,ship,242.tiff,242_ship_4,144,56,1000,1000
AIR-SARShip-2.0,ship,242.tiff,242_ship_5,162,46,1000,1000
AIR-SARShip-2.0,ship,243.tiff,243_ship_1,141,69,1000,1000
AIR-SARShip-2.0,ship,243.tiff,243_ship_2,163,58,1000,1000
AIR-SARShip-2.0,ship,243.tiff,243_ship_3,165,71,1000,1000
AIR-SARShip-2.0,ship,243.tiff,243_ship_4,161,95,1000,1000
AIR-SARShip-2.0,ship,243.tiff,243_ship_5,165,72,1000,1000
AIR-SARShip-2.0,ship,243.tiff,243_ship_6,183,54,1000,1000
AIR-SARShip-2.0,ship,243.tiff,243_ship_7,104,46,1000,1000
AIR-SARShip-2.0,ship,243.tiff,243_ship_8,94,63,1000,1000
AIR-SARShip-2.0,ship,243.tiff,243_ship_9,154,71,1000,1000
AIR-SARShip-2.0,ship,243.tiff,243_ship_10,156,80,1000,1000
AIR-SARShip-2.0,ship,243.tiff,243_ship_11,123,58,1000,1000
AIR-SARShip-2.0,ship,243.tiff,243_ship_12,131,71,1000,1000
AIR-SARShip-2.0,ship,243.tiff,243_ship_13,89,41,1000,1000
AIR-SARShip-2.0,ship,243.tiff,243_ship_14,114,55,1000,1000
AIR-SARShip-2.0,ship,243.tiff,243_ship_15,163,72,1000,1000
AIR-SARShip-2.0,ship,244.tiff,244_ship_1,141,69,1000,1000
AIR-SARShip-2.0,ship,244.tiff,244_ship_2,163,58,1000,1000
AIR-SARShip-2.0,ship,244.tiff,244_ship_3,110,52,1000,1000
AIR-SARShip-2.0,ship,244.tiff,244_ship_4,148,54,1000,1000
AIR-SARShip-2.0,ship,244.tiff,244_ship_5,121,78,1000,1000
AIR-SARShip-2.0,ship,244.tiff,244_ship_6,152,73,1000,1000
AIR-SARShip-2.0,ship,244.tiff,244_ship_7,161,95,1000,1000
AIR-SARShip-2.0,ship,244.tiff,244_ship_8,106,66,1000,1000
AIR-SARShip-2.0,ship,245.tiff,245_ship_1,238,49,1000,1000
AIR-SARShip-2.0,ship,245.tiff,245_ship_2,150,86,1000,1000
AIR-SARShip-2.0,ship,245.tiff,245_ship_3,121,50,1000,1000
AIR-SARShip-2.0,ship,245.tiff,245_ship_4,156,59,1000,1000
AIR-SARShip-2.0,ship,246.tiff,246_ship_1,293,134,1000,1000
AIR-SARShip-2.0,ship,246.tiff,246_ship_2,281,125,1000,1000
AIR-SARShip-2.0,ship,246.tiff,246_ship_3,271,116,1000,1000
AIR-SARShip-2.0,ship,247.tiff,247_ship_1,357,235,1000,1000
AIR-SARShip-2.0,ship,247.tiff,247_ship_2,162,314,1000,1000
AIR-SARShip-2.0,ship,248.tiff,248_ship_1,415,262,1000,1000
AIR-SARShip-2.0,ship,248.tiff,248_ship_2,519,215,1000,1000
AIR-SARShip-2.0,ship,249.tiff,249_ship_1,116,52,1000,1000
AIR-SARShip-2.0,ship,249.tiff,249_ship_2,101,72,1000,1000
AIR-SARShip-2.0,ship,249.tiff,249_ship_3,220,125,1000,1000
AIR-SARShip-2.0,ship,249.tiff,249_ship_4,143,78,1000,1000
AIR-SARShip-2.0,ship,249.tiff,249_ship_5,163,105,1000,1000
AIR-SARShip-2.0,ship,249.tiff,249_ship_6,124,86,1000,1000
AIR-SARShip-2.0,ship,249.tiff,249_ship_7,160,70,1000,1000
AIR-SARShip-2.0,ship,249.tiff,249_ship_8,102,74,1000,1000
AIR-SARShip-2.0,ship,25.tiff,25_ship_1,113,99,1000,1000
AIR-SARShip-2.0,ship,25.tiff,25_ship_2,115,82,1000,1000
AIR-SARShip-2.0,ship,25.tiff,25_ship_3,32,64,1000,1000
AIR-SARShip-2.0,ship,25.tiff,25_ship_4,39,98,1000,1000
AIR-SARShip-2.0,ship,25.tiff,25_ship_5,18,63,1000,1000
AIR-SARShip-2.0,ship,25.tiff,25_ship_6,49,37,1000,1000
AIR-SARShip-2.0,ship,25.tiff,25_ship_7,37,34,1000,1000
AIR-SARShip-2.0,ship,25.tiff,25_ship_8,45,34,1000,1000
AIR-SARShip-2.0,ship,250.tiff,250_ship_1,119,58,1000,1000
AIR-SARShip-2.0,ship,250.tiff,250_ship_2,180,60,1000,1000
AIR-SARShip-2.0,ship,250.tiff,250_ship_3,48,147,1000,1000
AIR-SARShip-2.0,ship,250.tiff,250_ship_4,79,147,1000,1000
AIR-SARShip-2.0,ship,251.tiff,251_ship_1,223,81,1000,1000
AIR-SARShip-2.0,ship,251.tiff,251_ship_2,179,69,1000,1000
AIR-SARShip-2.0,ship,251.tiff,251_ship_3,151,46,1000,1000
AIR-SARShip-2.0,ship,251.tiff,251_ship_4,117,49,1000,1000
AIR-SARShip-2.0,ship,251.tiff,251_ship_5,163,63,1000,1000
AIR-SARShip-2.0,ship,251.tiff,251_ship_6,119,58,1000,1000
AIR-SARShip-2.0,ship,252.tiff,252_ship_1,223,86,1000,1000
AIR-SARShip-2.0,ship,252.tiff,252_ship_2,179,69,1000,1000
AIR-SARShip-2.0,ship,252.tiff,252_ship_3,178,45,1000,1000
AIR-SARShip-2.0,ship,252.tiff,252_ship_4,148,49,1000,1000
AIR-SARShip-2.0,ship,252.tiff,252_ship_5,140,92,1000,1000
AIR-SARShip-2.0,ship,252.tiff,252_ship_6,194,90,1000,1000
AIR-SARShip-2.0,ship,252.tiff,252_ship_7,67,201,1000,1000
AIR-SARShip-2.0,ship,253.tiff,253_ship_1,150,86,1000,1000
AIR-SARShip-2.0,ship,253.tiff,253_ship_2,178,45,1000,1000
AIR-SARShip-2.0,ship,253.tiff,253_ship_3,148,49,1000,1000
AIR-SARShip-2.0,ship,253.tiff,253_ship_4,67,134,1000,1000
AIR-SARShip-2.0,ship,254.tiff,254_ship_1,127,88,1000,1000
AIR-SARShip-2.0,ship,254.tiff,254_ship_2,144,94,1000,1000
AIR-SARShip-2.0,ship,254.tiff,254_ship_3,51,66,1000,1000
AIR-SARShip-2.0,ship,255.tiff,255_ship_1,348,181,1000,1000
AIR-SARShip-2.0,ship,255.tiff,255_ship_2,399,235,1000,1000
AIR-SARShip-2.0,ship,255.tiff,255_ship_3,33,73,1000,1000
AIR-SARShip-2.0,ship,255.tiff,255_ship_4,25,69,1000,1000
AIR-SARShip-2.0,ship,255.tiff,255_ship_5,37,28,1000,1000
AIR-SARShip-2.0,ship,256.tiff,256_ship_1,241,92,1000,1000
AIR-SARShip-2.0,ship,256.tiff,256_ship_2,261,127,1000,1000
AIR-SARShip-2.0,ship,256.tiff,256_ship_3,228,85,1000,1000
AIR-SARShip-2.0,ship,257.tiff,257_ship_1,241,92,1000,1000
AIR-SARShip-2.0,ship,257.tiff,257_ship_2,261,129,1000,1000
AIR-SARShip-2.0,ship,257.tiff,257_ship_3,256,127,1000,1000
AIR-SARShip-2.0,ship,257.tiff,257_ship_4,228,85,1000,1000
AIR-SARShip-2.0,ship,257.tiff,257_ship_5,179,101,1000,1000
AIR-SARShip-2.0,ship,257.tiff,257_ship_6,84,76,1000,1000
AIR-SARShip-2.0,ship,257.tiff,257_ship_7,188,109,1000,1000
AIR-SARShip-2.0,ship,257.tiff,257_ship_8,171,111,1000,1000
AIR-SARShip-2.0,ship,258.tiff,258_ship_1,131,90,1000,1000
AIR-SARShip-2.0,ship,258.tiff,258_ship_2,67,201,1000,1000
AIR-SARShip-2.0,ship,259.tiff,259_ship_1,540,182,1000,1000
AIR-SARShip-2.0,ship,259.tiff,259_ship_2,33,73,1000,1000
AIR-SARShip-2.0,ship,259.tiff,259_ship_3,25,69,1000,1000
AIR-SARShip-2.0,ship,26.tiff,26_ship_1,91,64,1000,1000
AIR-SARShip-2.0,ship,26.tiff,26_ship_2,72,124,1000,1000
AIR-SARShip-2.0,ship,260.tiff,260_ship_1,124,92,1000,1000
AIR-SARShip-2.0,ship,260.tiff,260_ship_2,149,127,1000,1000
AIR-SARShip-2.0,ship,261.tiff,261_ship_1,124,92,1000,1000
AIR-SARShip-2.0,ship,261.tiff,261_ship_2,149,129,1000,1000
AIR-SARShip-2.0,ship,261.tiff,261_ship_3,133,127,1000,1000
AIR-SARShip-2.0,ship,261.tiff,261_ship_4,84,76,1000,1000
AIR-SARShip-2.0,ship,262.tiff,262_ship_1,136,76,1000,1000
AIR-SARShip-2.0,ship,262.tiff,262_ship_2,70,44,1000,1000
AIR-SARShip-2.0,ship,262.tiff,262_ship_3,65,45,1000,1000
AIR-SARShip-2.0,ship,263.tiff,263_ship_1,46,25,1000,1000
AIR-SARShip-2.0,ship,263.tiff,263_ship_2,38,22,1000,1000
AIR-SARShip-2.0,ship,263.tiff,263_ship_3,33,34,1000,1000
AIR-SARShip-2.0,ship,263.tiff,263_ship_4,63,45,1000,1000
AIR-SARShip-2.0,ship,264.tiff,264_ship_1,67,32,1000,1000
AIR-SARShip-2.0,ship,264.tiff,264_ship_2,94,56,1000,1000
AIR-SARShip-2.0,ship,264.tiff,264_ship_3,93,63,1000,1000
AIR-SARShip-2.0,ship,264.tiff,264_ship_4,73,37,1000,1000
AIR-SARShip-2.0,ship,264.tiff,264_ship_5,113,53,1000,1000
AIR-SARShip-2.0,ship,264.tiff,264_ship_6,122,69,1000,1000
AIR-SARShip-2.0,ship,264.tiff,264_ship_7,68,26,1000,1000
AIR-SARShip-2.0,ship,264.tiff,264_ship_8,46,25,1000,1000
AIR-SARShip-2.0,ship,264.tiff,264_ship_9,67,36,1000,1000
AIR-SARShip-2.0,ship,264.tiff,264_ship_10,61,32,1000,1000
AIR-SARShip-2.0,ship,264.tiff,264_ship_11,38,43,1000,1000
AIR-SARShip-2.0,ship,264.tiff,264_ship_12,33,34,1000,1000
AIR-SARShip-2.0,ship,264.tiff,264_ship_13,72,44,1000,1000
AIR-SARShip-2.0,ship,264.tiff,264_ship_14,63,45,1000,1000
AIR-SARShip-2.0,ship,265.tiff,265_ship_1,79,101,1000,1000
AIR-SARShip-2.0,ship,265.tiff,265_ship_2,69,69,1000,1000
AIR-SARShip-2.0,ship,265.tiff,265_ship_3,110,97,1000,1000
AIR-SARShip-2.0,ship,265.tiff,265_ship_4,74,110,1000,1000
AIR-SARShip-2.0,ship,265.tiff,265_ship_5,25,76,1000,1000
AIR-SARShip-2.0,ship,266.tiff,266_ship_1,133,65,1000,1000
AIR-SARShip-2.0,ship,266.tiff,266_ship_2,168,51,1000,1000
AIR-SARShip-2.0,ship,266.tiff,266_ship_3,27,87,1000,1000
AIR-SARShip-2.0,ship,267.tiff,267_ship_1,219,50,1000,1000
AIR-SARShip-2.0,ship,267.tiff,267_ship_2,109,83,1000,1000
AIR-SARShip-2.0,ship,267.tiff,267_ship_3,193,66,1000,1000
AIR-SARShip-2.0,ship,267.tiff,267_ship_4,208,81,1000,1000
AIR-SARShip-2.0,ship,267.tiff,267_ship_5,151,51,1000,1000
AIR-SARShip-2.0,ship,267.tiff,267_ship_6,124,48,1000,1000
AIR-SARShip-2.0,ship,267.tiff,267_ship_7,133,65,1000,1000
AIR-SARShip-2.0,ship,267.tiff,267_ship_8,168,51,1000,1000
AIR-SARShip-2.0,ship,268.tiff,268_ship_1,117,78,1000,1000
AIR-SARShip-2.0,ship,268.tiff,268_ship_2,124,81,1000,1000
AIR-SARShip-2.0,ship,268.tiff,268_ship_3,167,136,1000,1000
AIR-SARShip-2.0,ship,268.tiff,268_ship_4,193,84,1000,1000
AIR-SARShip-2.0,ship,269.tiff,269_ship_1,193,84,1000,1000
AIR-SARShip-2.0,ship,269.tiff,269_ship_2,143,59,1000,1000
AIR-SARShip-2.0,ship,269.tiff,269_ship_3,174,68,1000,1000
AIR-SARShip-2.0,ship,269.tiff,269_ship_4,156,60,1000,1000
AIR-SARShip-2.0,ship,27.tiff,27_ship_1,71,62,1000,1000
AIR-SARShip-2.0,ship,27.tiff,27_ship_2,71,70,1000,1000
AIR-SARShip-2.0,ship,27.tiff,27_ship_3,68,52,1000,1000
AIR-SARShip-2.0,ship,27.tiff,27_ship_4,91,64,1000,1000
AIR-SARShip-2.0,ship,270.tiff,270_ship_1,156,39,1000,1000
AIR-SARShip-2.0,ship,270.tiff,270_ship_2,152,75,1000,1000
AIR-SARShip-2.0,ship,270.tiff,270_ship_3,149,69,1000,1000
AIR-SARShip-2.0,ship,270.tiff,270_ship_4,40,51,1000,1000
AIR-SARShip-2.0,ship,271.tiff,271_ship_1,110,97,1000,1000
AIR-SARShip-2.0,ship,271.tiff,271_ship_2,108,110,1000,1000
AIR-SARShip-2.0,ship,272.tiff,272_ship_1,53,124,1000,1000
AIR-SARShip-2.0,ship,272.tiff,272_ship_2,33,143,1000,1000
AIR-SARShip-2.0,ship,272.tiff,272_ship_3,69,233,1000,1000
AIR-SARShip-2.0,ship,272.tiff,272_ship_4,54,242,1000,1000
AIR-SARShip-2.0,ship,272.tiff,272_ship_5,120,131,1000,1000
AIR-SARShip-2.0,ship,272.tiff,272_ship_6,111,132,1000,1000
AIR-SARShip-2.0,ship,272.tiff,272_ship_7,113,173,1000,1000
AIR-SARShip-2.0,ship,272.tiff,272_ship_8,189,65,1000,1000
AIR-SARShip-2.0,ship,272.tiff,272_ship_9,183,51,1000,1000
AIR-SARShip-2.0,ship,272.tiff,272_ship_10,165,75,1000,1000
AIR-SARShip-2.0,ship,272.tiff,272_ship_11,238,71,1000,1000
AIR-SARShip-2.0,ship,272.tiff,272_ship_12,175,77,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_1,344,74,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_2,308,64,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_3,399,86,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_4,443,81,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_5,165,67,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_6,300,75,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_7,239,50,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_8,237,66,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_9,224,81,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_10,151,51,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_11,180,48,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_12,189,65,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_13,183,51,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_14,165,75,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_15,401,77,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_16,211,57,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_17,248,57,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_18,238,73,1000,1000
AIR-SARShip-2.0,ship,273.tiff,273_ship_19,175,77,1000,1000
AIR-SARShip-2.0,ship,274.tiff,274_ship_1,293,64,1000,1000
AIR-SARShip-2.0,ship,274.tiff,274_ship_2,271,65,1000,1000
AIR-SARShip-2.0,ship,274.tiff,274_ship_3,344,37,1000,1000
AIR-SARShip-2.0,ship,274.tiff,274_ship_4,342,66,1000,1000
AIR-SARShip-2.0,ship,274.tiff,274_ship_5,156,152,1000,1000
AIR-SARShip-2.0,ship,274.tiff,274_ship_6,124,81,1000,1000
AIR-SARShip-2.0,ship,274.tiff,274_ship_7,109,136,1000,1000
AIR-SARShip-2.0,ship,274.tiff,274_ship_8,334,103,1000,1000
AIR-SARShip-2.0,ship,274.tiff,274_ship_9,224,84,1000,1000
AIR-SARShip-2.0,ship,274.tiff,274_ship_10,181,74,1000,1000
AIR-SARShip-2.0,ship,275.tiff,275_ship_1,224,84,1000,1000
AIR-SARShip-2.0,ship,275.tiff,275_ship_2,181,74,1000,1000
AIR-SARShip-2.0,ship,275.tiff,275_ship_3,101,68,1000,1000
AIR-SARShip-2.0,ship,275.tiff,275_ship_4,160,151,1000,1000
AIR-SARShip-2.0,ship,275.tiff,275_ship_5,207,270,1000,1000
AIR-SARShip-2.0,ship,276.tiff,276_ship_1,128,75,1000,1000
AIR-SARShip-2.0,ship,276.tiff,276_ship_2,131,69,1000,1000
AIR-SARShip-2.0,ship,276.tiff,276_ship_3,116,91,1000,1000
AIR-SARShip-2.0,ship,276.tiff,276_ship_4,131,134,1000,1000
AIR-SARShip-2.0,ship,277.tiff,277_ship_1,173,78,1000,1000
AIR-SARShip-2.0,ship,277.tiff,277_ship_2,200,64,1000,1000
AIR-SARShip-2.0,ship,277.tiff,277_ship_3,223,53,1000,1000
AIR-SARShip-2.0,ship,277.tiff,277_ship_4,176,50,1000,1000
AIR-SARShip-2.0,ship,277.tiff,277_ship_5,159,45,1000,1000
AIR-SARShip-2.0,ship,277.tiff,277_ship_6,56,59,1000,1000
AIR-SARShip-2.0,ship,277.tiff,277_ship_7,74,32,1000,1000
AIR-SARShip-2.0,ship,277.tiff,277_ship_8,98,55,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_1,188,67,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_2,153,45,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_3,159,42,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_4,137,33,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_5,240,71,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_6,143,69,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_7,148,57,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_8,184,48,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_9,158,40,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_10,111,55,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_11,124,39,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_12,107,41,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_13,111,38,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_14,74,29,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_15,98,55,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_16,93,42,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_17,94,62,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_18,108,68,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_19,81,73,1000,1000
AIR-SARShip-2.0,ship,278.tiff,278_ship_20,119,86,1000,1000
AIR-SARShip-2.0,ship,279.tiff,279_ship_1,111,38,1000,1000
AIR-SARShip-2.0,ship,279.tiff,279_ship_2,107,73,1000,1000
AIR-SARShip-2.0,ship,279.tiff,279_ship_3,169,81,1000,1000
AIR-SARShip-2.0,ship,279.tiff,279_ship_4,161,95,1000,1000
AIR-SARShip-2.0,ship,279.tiff,279_ship_5,173,109,1000,1000
AIR-SARShip-2.0,ship,279.tiff,279_ship_6,197,93,1000,1000
AIR-SARShip-2.0,ship,279.tiff,279_ship_7,108,36,1000,1000
AIR-SARShip-2.0,ship,279.tiff,279_ship_8,81,73,1000,1000
AIR-SARShip-2.0,ship,279.tiff,279_ship_9,119,86,1000,1000
AIR-SARShip-2.0,ship,279.tiff,279_ship_10,87,54,1000,1000
AIR-SARShip-2.0,ship,279.tiff,279_ship_11,88,50,1000,1000
AIR-SARShip-2.0,ship,28.tiff,28_ship_1,79,68,1000,1000
AIR-SARShip-2.0,ship,28.tiff,28_ship_2,71,70,1000,1000
AIR-SARShip-2.0,ship,28.tiff,28_ship_3,69,32,1000,1000
AIR-SARShip-2.0,ship,28.tiff,28_ship_4,36,74,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_1,314,69,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_2,226,39,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_3,306,67,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_4,285,44,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_5,280,67,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_6,263,74,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_7,306,83,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_8,256,72,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_9,332,78,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_10,271,65,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_11,228,64,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_12,212,53,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_13,250,54,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_14,183,50,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_15,196,51,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_16,159,45,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_17,246,82,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_18,201,58,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_19,252,82,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_20,236,73,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_21,326,49,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_22,48,115,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_23,41,100,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_24,42,103,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_25,57,107,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_26,45,103,1000,1000
AIR-SARShip-2.0,ship,280.tiff,280_ship_27,33,102,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_1,69,26,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_2,70,24,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_3,78,24,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_4,71,25,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_5,79,24,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_6,121,56,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_7,246,69,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_8,201,58,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_9,252,82,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_10,236,73,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_11,326,58,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_12,222,67,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_13,114,35,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_14,165,45,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_15,184,42,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_16,117,28,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_17,117,28,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_18,174,33,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_19,170,40,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_20,277,56,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_21,210,71,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_22,139,43,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_23,182,53,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_24,143,69,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_25,242,79,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_26,150,57,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_27,184,48,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_28,156,67,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_29,175,40,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_30,246,94,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_31,202,55,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_32,124,39,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_33,162,61,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_34,107,57,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_35,107,41,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_36,207,50,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_37,193,58,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_38,143,58,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_39,172,46,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_40,111,38,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_41,141,24,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_42,108,68,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_43,119,86,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_44,57,107,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_45,45,103,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_46,33,102,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_47,47,104,1000,1000
AIR-SARShip-2.0,ship,281.tiff,281_ship_48,42,117,1000,1000
